"Symbol","IndustryClassificationID","IndustryClassificationName","ImplementDate","IndustryCode","IndustryName","InstitutionID"
"300353","P0217","中信证券行业分类2.0修订版","2020-04-14","612020","其他通信设备","104858"
"300353","P0218","申银万国行业分类2021修订版","2021-07-30","730207","其他通信设备","104858"
"300353","P0219","中证行业分类2021年版","2021-12-13","50201020","通信系统设备及组件","104858"
"300356","P0201","证监会行业分类2001年版","2012-10-09","C7640","其他电器机械制造业","10101176"
"300356","P0203","申银万国行业分类2011修订版","2012-10-09","260402","电气自控设备","10101176"
"300356","P0207","证监会行业分类2012年版","2012-10-09","C38","电气机械及器材制造业","10101176"
"300356","P0211","申银万国行业分类2014修订版","2012-10-09","640209","其它专用机械","10101176"
"300356","P0221","中国上市公司协会上市公司行业分类","2012-10-09","C38","电气机械和器材制造业","10101176"
"300356","P0206","中证行业分类","2012-10-16","07020201","电子设备制造商","10101176"
"300356","P0211","申银万国行业分类2014修订版","2014-01-06","630203","计量仪表","10101176"
"300356","P0212","中信证券行业分类","2015-08-11","ZX350201","电子设备Ⅲ","10101176"
"300356","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10101176"
"300356","P0217","中信证券行业分类2.0修订版","2019-12-01","272030","电力电子及自动化","10101176"
"300356","P0218","申银万国行业分类2021修订版","2021-07-30","630804","电工仪器仪表","10101176"
"300356","P0219","中证行业分类2021年版","2021-12-13","20302010","电网自动化","10101176"
"300367","P0207","证监会行业分类2012年版","2014-01-29","C39","计算机、通信和其他电子设备制造业","10106940"
"300367","P0206","中证行业分类","2014-01-29","07020201","电子设备制造商","10106940"
"300367","P0211","申银万国行业分类2014修订版","2014-01-29","710101","计算机设备","10106940"
"300367","P0221","中国上市公司协会上市公司行业分类","2014-01-29","C39","计算机、通信和其他电子设备制造业","10106940"
"300367","P0212","中信证券行业分类","2015-08-11","ZX370202","行业应用软件","10106940"
"300367","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10106940"
"300367","P0211","申银万国行业分类2014修订版","2018-07-16","710201","软件开发","10106940"
"300367","P0217","中信证券行业分类2.0修订版","2019-12-01","622020","行业应用软件","10106940"
"300367","P0218","申银万国行业分类2021修订版","2021-07-30","710102","安防设备","10106940"
"300367","P0219","中证行业分类2021年版","2021-12-13","45201040","安防设备及其他","10106940"
"300372","P0207","证监会行业分类2012年版","2014-01-27","C38","电气机械及器材制造业","104689"
"300372","P0206","中证行业分类","2014-01-27","02010401","电气部件与设备","104689"
"300372","P0211","申银万国行业分类2014修订版","2014-01-27","630306","其它电源设备","104689"
"300372","P0221","中国上市公司协会上市公司行业分类","2014-01-27","C38","电气机械和器材制造业","104689"
"300372","P0212","中信证券行业分类","2015-08-11","ZX210202","二次设备","104689"
"300372","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","104689"
"300373","P0207","证监会行业分类2012年版","2014-01-23","C38","电气机械及器材制造业","10106936"
"300373","P0206","中证行业分类","2014-01-23","07020201","电子设备制造商","10106936"
"300373","P0203","申银万国行业分类2011修订版","2014-01-23","270102","分立器件","10106936"
"300373","P0211","申银万国行业分类2014修订版","2014-01-23","270102","分立器件","10106936"
"300373","P0221","中国上市公司协会上市公司行业分类","2014-01-23","C38","电气机械和器材制造业","10106936"
"300373","P0207","证监会行业分类2012年版","2014-04-03","C39","计算机、通信和其他电子设备制造业","10106936"
"300373","P0221","中国上市公司协会上市公司行业分类","2014-04-03","C39","计算机、通信和其他电子设备制造业","10106936"
"300373","P0212","中信证券行业分类","2015-08-11","ZX350101","半导体Ⅲ","10106936"
"300373","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10106936"
"300373","P0215","中证行业分类2016年版","2018-06-11","07030101","半导体","10106936"
"300373","P0217","中信证券行业分类2.0修订版","2019-12-01","601030","分立器件","10106936"
"300373","P0218","申银万国行业分类2021修订版","2021-07-30","270102","分立器件","10106936"
"300373","P0219","中证行业分类2021年版","2021-12-13","45302010","分立器件","10106936"
"300376","P0207","证监会行业分类2012年版","2014-01-27","C38","电气机械及器材制造业","10106919"
"300376","P0206","中证行业分类","2014-01-27","02010401","电气部件与设备","10106919"
"300376","P0211","申银万国行业分类2014修订版","2014-01-27","630306","其它电源设备","10106919"
"300376","P0221","中国上市公司协会上市公司行业分类","2014-01-27","C38","电气机械和器材制造业","10106919"
"300376","P0211","申银万国行业分类2014修订版","2014-02-21","630305","储能设备","10106919"
"300376","P0212","中信证券行业分类","2015-08-11","ZX210202","二次设备","10106919"
"300376","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","10106919"
"300376","P0215","中证行业分类2016年版","2017-06-12","02010403","新能源设备","10106919"
"300376","P0217","中信证券行业分类2.0修订版","2019-12-01","273040","储能","10106919"
"300376","P0218","申银万国行业分类2021修订版","2021-07-30","630306","其他电源设备Ⅲ","10106919"
"300376","P0219","中证行业分类2021年版","2021-12-13","20303030","其他储能设备","10106919"
"300389","P0207","证监会行业分类2012年版","2014-08-01","C39","计算机、通信和其他电子设备制造业","10107085"
"300389","P0206","中证行业分类","2014-08-01","07020201","电子设备制造商","10107085"
"300389","P0211","申银万国行业分类2014修订版","2014-08-01","270302","LED","10107085"
"300389","P0221","中国上市公司协会上市公司行业分类","2014-08-01","C39","计算机、通信和其他电子设备制造业","10107085"
"300389","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","10107085"
"300389","P0215","中证行业分类2016年版","2016-12-12","07020202","光电子器件","10107085"
"300389","P0217","中信证券行业分类2.0修订版","2019-12-01","604020","LED","10107085"
"300389","P0218","申银万国行业分类2021修订版","2021-07-30","270302","LED","10107085"
"300389","P0219","中证行业分类2021年版","2021-12-13","45203020","LED","10107085"
"300390","P0207","证监会行业分类2012年版","2014-07-31","C39","计算机、通信和其他电子设备制造业","10113812"
"300390","P0206","中证行业分类","2014-07-31","07020201","电子设备制造商","10113812"
"300390","P0211","申银万国行业分类2014修订版","2014-07-31","270401","其他电子","10113812"
"300390","P0221","中国上市公司协会上市公司行业分类","2014-07-31","C39","计算机、通信和其他电子设备制造业","10113812"
"300390","P0212","中信证券行业分类","2015-08-11","ZX350201","电子设备Ⅲ","10113812"
"300390","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10113812"
"300390","P0217","中信证券行业分类2.0修订版","2019-12-01","606010","其他电子零组件Ⅲ","10113812"
"300390","P0218","申银万国行业分类2021修订版","2021-07-30","270401","其他电子Ⅲ","10113812"
"300390","P0219","中证行业分类2021年版","2021-12-13","45205010","其他电子","10113812"
"300390","P0219","中证行业分类2021年版","2022-06-13","20303020","电池部件及材料","10113812"
"300390","P0218","申银万国行业分类2021修订版","2022-07-29","240603","锂","10113812"
"300390","P0217","中信证券行业分类2.0修订版","2022-12-31","224011","锂电化学品","10113812"
"300390","P0218","申银万国行业分类2021修订版","2023-09-15","630702","电池化学品","10113812"
"300391","P0207","证监会行业分类2012年版","2014-08-01","C34","通用设备制造业","10106933"
"300391","P0206","中证行业分类","2014-08-01","02010602","工业机械","10106933"
"300391","P0211","申银万国行业分类2014修订版","2014-08-01","640104","内燃机","10106933"
"300391","P0221","中国上市公司协会上市公司行业分类","2014-08-01","C34","通用设备制造业","10106933"
"300391","P0212","中信证券行业分类","2015-08-11","ZX200305","其他通用机械","10106933"
"300391","P0215","中证行业分类2016年版","2016-12-12","02010601","通用机械","10106933"
"300391","P0215","中证行业分类2016年版","2018-06-11","02010403","新能源设备","10106933"
"300391","P0207","证监会行业分类2012年版","2018-07-30","C38","电气机械及器材制造业","10106933"
"300391","P0221","中国上市公司协会上市公司行业分类","2018-07-30","C38","电气机械和器材制造业","10106933"
"300391","P0217","中信证券行业分类2.0修订版","2019-12-01","262060","光伏设备","10106933"
"300391","P0218","申银万国行业分类2021修订版","2021-07-30","280203","底盘与发动机系统","10106933"
"300391","P0219","中证行业分类2021年版","2021-12-13","20301010","光伏设备","10106933"
"300391","P0218","申银万国行业分类2021修订版","2022-07-29","370201","中药Ⅲ","10106933"
"300391","P0217","中信证券行业分类2.0修订版","2022-12-31","352010","中药饮片","10106933"
"300391","P0221","中国上市公司协会上市公司行业分类","2023-05-01","C27","医药制造业","10106933"
"300391","P0219","中证行业分类2021年版","2023-06-12","35203010","中药饮片","10106933"
"300393","P0207","证监会行业分类2012年版","2014-09-12","C41","其他制造业","10101920"
"300393","P0206","中证行业分类","2014-09-12","07030102","半导体产品","10101920"
"300393","P0211","申银万国行业分类2014修订版","2014-09-12","630303","光伏设备","10101920"
"300393","P0221","中国上市公司协会上市公司行业分类","2014-09-12","C41","其他制造业","10101920"
"300393","P0207","证监会行业分类2012年版","2015-07-20","C39","计算机、通信和其他电子设备制造业","10101920"
"300393","P0221","中国上市公司协会上市公司行业分类","2015-07-20","C39","计算机、通信和其他电子设备制造业","10101920"
"300393","P0212","中信证券行业分类","2015-08-11","ZX210303","光伏","10101920"
"300393","P0215","中证行业分类2016年版","2016-12-12","02010403","新能源设备","10101920"
"300393","P0217","中信证券行业分类2.0修订版","2019-12-01","273030","太阳能","10101920"
"300393","P0218","申银万国行业分类2021修订版","2021-07-30","630502","光伏电池组件","10101920"
"300393","P0219","中证行业分类2021年版","2021-12-13","20301010","光伏设备","10101920"
"300393","P0221","中国上市公司协会上市公司行业分类","2023-05-01","C38","电气机械和器材制造业","10101920"
"300394","P0207","证监会行业分类2012年版","2015-02-17","C39","计算机、通信和其他电子设备制造业","10102574"
"300394","P0206","中证行业分类","2015-02-17","07020201","电子设备制造商","10102574"
"300394","P0211","申银万国行业分类2014修订版","2015-02-17","270203","被动元件","10102574"
"300394","P0221","中国上市公司协会上市公司行业分类","2015-02-17","C39","计算机、通信和其他电子设备制造业","10102574"
"300394","P0212","中信证券行业分类","2015-08-11","ZX360206","系统设备","10102574"
"300394","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10102574"
"300394","P0215","中证行业分类2016年版","2017-06-12","07020202","光电子器件","10102574"
"300394","P0211","申银万国行业分类2014修订版","2018-07-30","730202","通信传输设备","10102574"
"300394","P0217","中信证券行业分类2.0修订版","2019-12-01","612060","系统设备","10102574"
"300394","P0217","中信证券行业分类2.0修订版","2020-04-14","612050","网络接配及塔设","10102574"
"300394","P0218","申银万国行业分类2021修订版","2021-07-30","730204","通信网络设备及器件","10102574"
"300394","P0219","中证行业分类2021年版","2021-12-13","50201020","通信系统设备及组件","10102574"
"300397","P0207","证监会行业分类2012年版","2014-09-10","C39","计算机、通信和其他电子设备制造业","10107072"
"300397","P0206","中证行业分类","2014-09-10","02010101","航天航空与国防","10107072"
"300397","P0211","申银万国行业分类2014修订版","2014-09-10","730202","通信传输设备","10107072"
"300397","P0221","中国上市公司协会上市公司行业分类","2014-09-10","C39","计算机、通信和其他电子设备制造业","10107072"
"300397","P0211","申银万国行业分类2014修订版","2014-09-29","640106","其它通用机械","10107072"
"300397","P0212","中信证券行业分类","2015-08-11","ZX220201","兵器兵装Ⅲ","10107072"
"300397","P0215","中证行业分类2016年版","2016-12-12","02010101","航空航天与国防","10107072"
"300397","P0211","申银万国行业分类2014修订版","2017-07-03","650201","航空装备","10107072"
"300397","P0217","中信证券行业分类2.0修订版","2019-12-01","282010","兵器兵装Ⅲ","10107072"
"300397","P0218","申银万国行业分类2021修订版","2021-07-30","650201","航空装备Ⅲ","10107072"
"300397","P0219","中证行业分类2021年版","2021-12-13","45205010","其他电子","10107072"
"300397","P0218","申银万国行业分类2021修订版","2022-07-29","650501","军工电子Ⅲ","10107072"
"300403","P0207","证监会行业分类2012年版","2014-10-30","C38","电气机械及器材制造业","10106944"
"300403","P0206","中证行业分类","2014-10-30","03020103","家用电器","10106944"
"300403","P0211","申银万国行业分类2014修订版","2014-10-30","330105","家电零部件","10106944"
"300403","P0221","中国上市公司协会上市公司行业分类","2014-10-30","C38","电气机械和器材制造业","10106944"
"300403","P0212","中信证券行业分类","2015-08-11","ZX200203","其他专用机械","10106944"
"300403","P0212","中信证券行业分类","2016-05-06","ZX190203","其他轻工Ⅲ","10106944"
"300403","P0215","中证行业分类2016年版","2016-12-12","03020103","家用电器","10106944"
"300403","P0212","中信证券行业分类","2019-10-28","ZX260101","白色家电Ⅲ","10106944"
"300403","P0217","中信证券行业分类2.0修订版","2019-12-01","331010","白色家电Ⅲ","10106944"
"300403","P0217","中信证券行业分类2.0修订版","2020-04-14","334020","其他家电","10106944"
"300403","P0218","申银万国行业分类2021修订版","2021-07-30","330601","家电零部件Ⅲ","10106944"
"300403","P0219","中证行业分类2021年版","2021-12-13","25201060","家电零部件及其他","10106944"
"300407","P0207","证监会行业分类2012年版","2014-12-03","C38","电气机械及器材制造业","10132688"
"300407","P0206","中证行业分类","2014-12-03","02010401","电气部件与设备","10132688"
"300407","P0211","申银万国行业分类2014修订版","2014-12-03","630201","电网自动化","10132688"
"300407","P0221","中国上市公司协会上市公司行业分类","2014-12-03","C38","电气机械和器材制造业","10132688"
"300407","P0212","中信证券行业分类","2015-08-11","ZX210202","二次设备","10132688"
"300407","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","10132688"
"300407","P0217","中信证券行业分类2.0修订版","2019-12-01","272030","电力电子及自动化","10132688"
"300407","P0218","申银万国行业分类2021修订版","2021-07-30","630803","电网自动化设备","10132688"
"300407","P0219","中证行业分类2021年版","2021-12-13","20403010","城轨铁路","10132688"
"300407","P0221","中国上市公司协会上市公司行业分类","2023-05-01","C37","铁路、船舶、航空航天和其他运输设备制造业","10132688"
"300408","P0207","证监会行业分类2012年版","2014-12-03","C39","计算机、通信和其他电子设备制造业","10133834"
"300408","P0206","中证行业分类","2014-12-03","07020201","电子设备制造商","10133834"
"300408","P0211","申银万国行业分类2014修订版","2014-12-03","270203","被动元件","10133834"
"300408","P0221","中国上市公司协会上市公司行业分类","2014-12-03","C39","计算机、通信和其他电子设备制造业","10133834"
"300408","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","10133834"
"300408","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10133834"
"300408","P0215","中证行业分类2016年版","2017-06-12","07020202","光电子器件","10133834"
"300408","P0217","中信证券行业分类2.0修订版","2019-12-01","603030","被动元件","10133834"
"300408","P0215","中证行业分类2016年版","2021-06-15","07020201","电子设备及仪表制造商","10133834"
"300408","P0218","申银万国行业分类2021修订版","2021-07-30","270203","被动元件","10133834"
"300408","P0219","中证行业分类2021年版","2021-12-13","45202020","被动元件","10133834"
"300409","P0207","证监会行业分类2012年版","2014-12-03","C30","非金属矿物制品业","10102190"
"300409","P0206","中证行业分类","2014-12-03","01010201","建筑材料","10102190"
"300409","P0211","申银万国行业分类2014修订版","2014-12-03","220305","涂料油漆油墨制造","10102190"
"300409","P0221","中国上市公司协会上市公司行业分类","2014-12-03","C30","非金属矿物制品业","10102190"
"300409","P0212","中信证券行业分类","2015-08-11","ZX180301","陶瓷","10102190"
"300409","P0215","中证行业分类2016年版","2016-12-12","01010201","涂料涂漆","10102190"
"300409","P0211","申银万国行业分类2014修订版","2019-07-08","220204","其他化学原料","10102190"
"300409","P0217","中信证券行业分类2.0修订版","2019-12-01","245010","陶瓷","10102190"
"300409","P0215","中证行业分类2016年版","2021-06-15","02010403","新能源设备","10102190"
"300409","P0207","证监会行业分类2012年版","2021-07-19","C38","电气机械及器材制造业","10102190"
"300409","P0221","中国上市公司协会上市公司行业分类","2021-07-19","C38","电气机械和器材制造业","10102190"
"300409","P0218","申银万国行业分类2021修订版","2021-07-30","630702","电池化学品","10102190"
"300409","P0219","中证行业分类2021年版","2021-12-13","20303020","电池部件及材料","10102190"
"300409","P0217","中信证券行业分类2.0修订版","2022-12-31","224011","锂电化学品","10102190"
"300409","P0221","中国上市公司协会上市公司行业分类","2023-05-01","C39","计算机、通信和其他电子设备制造业","10102190"
"300414","P0207","证监会行业分类2012年版","2015-05-13","C39","计算机、通信和其他电子设备制造业","10102513"
"300414","P0206","中证行业分类","2015-05-13","02010401","电气部件与设备","10102513"
"300414","P0211","申银万国行业分类2014修订版","2015-05-13","630403","低压设备","10102513"
"300414","P0221","中国上市公司协会上市公司行业分类","2015-05-13","C39","计算机、通信和其他电子设备制造业","10102513"
"300414","P0212","中信证券行业分类","2015-08-11","ZX360205","网络接配及塔设","10102513"
"300414","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","10102513"
"300414","P0211","申银万国行业分类2014修订版","2018-07-30","730203","通信配套服务","10102513"
"300414","P0217","中信证券行业分类2.0修订版","2019-12-01","612050","网络接配及塔设","10102513"
"300414","P0218","申银万国行业分类2021修订版","2021-07-30","730207","其他通信设备","10102513"
"300414","P0219","中证行业分类2021年版","2021-12-13","50201020","通信系统设备及组件","10102513"
"300423","P0207","证监会行业分类2012年版","2015-02-17","C38","电气机械及器材制造业","10102120"
"300423","P0206","中证行业分类","2015-02-17","02010401","电气部件与设备","10102120"
"300423","P0211","申银万国行业分类2014修订版","2015-02-17","630402","中压设备","10102120"
"300423","P0221","中国上市公司协会上市公司行业分类","2015-02-17","C38","电气机械和器材制造业","10102120"
"300423","P0212","中信证券行业分类","2015-08-11","ZX210202","二次设备","10102120"
"300423","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","10102120"
"300423","P0217","中信证券行业分类2.0修订版","2019-12-01","272020","配电设备","10102120"
"300423","P0218","申银万国行业分类2021修订版","2021-07-30","630801","输变电设备","10102120"
"300423","P0219","中证行业分类2021年版","2021-12-13","20302030","配电设备","10102120"
"300427","P0207","证监会行业分类2012年版","2015-02-17","C38","电气机械及器材制造业","10102583"
"300427","P0206","中证行业分类","2015-02-17","02010401","电气部件与设备","10102583"
"300427","P0211","申银万国行业分类2014修订版","2015-02-17","630201","电网自动化","10102583"
"300427","P0221","中国上市公司协会上市公司行业分类","2015-02-17","C38","电气机械和器材制造业","10102583"
"300427","P0212","中信证券行业分类","2015-08-11","ZX210202","二次设备","10102583"
"300427","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","10102583"
"300427","P0217","中信证券行业分类2.0修订版","2019-12-01","272020","配电设备","10102583"
"300427","P0217","中信证券行业分类2.0修订版","2020-04-14","272010","输变电设备","10102583"
"300427","P0218","申银万国行业分类2021修订版","2021-07-30","630803","电网自动化设备","10102583"
"300427","P0219","中证行业分类2021年版","2021-12-13","20302010","电网自动化","10102583"
"300433","P0207","证监会行业分类2012年版","2015-03-18","C39","计算机、通信和其他电子设备制造业","10101926"
"300433","P0206","中证行业分类","2015-03-18","07020201","电子设备制造商","10101926"
"300433","P0211","申银万国行业分类2014修订版","2015-03-18","270502","电子零部件制造","10101926"
"300433","P0221","中国上市公司协会上市公司行业分类","2015-03-18","C39","计算机、通信和其他电子设备制造业","10101926"
"300433","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","10101926"
"300433","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10101926"
"300433","P0217","中信证券行业分类2.0修订版","2019-12-01","605010","消费电子组件","10101926"
"300433","P0218","申银万国行业分类2021修订版","2021-07-30","270504","消费电子零部件及组装","10101926"
"300433","P0219","中证行业分类2021年版","2021-12-13","45201030","消费电子组件及零部件","10101926"
"300433","P0220","恒生行业分类2023修订版","2025-07-09","10","工业","10101926"
"300433","P0222","恒生行业分类2025修订版","2025-09-08","10","工业","10101926"
"300438","P0207","证监会行业分类2012年版","2015-04-24","C38","电气机械及器材制造业","10102537"
"300438","P0206","中证行业分类","2015-04-24","02010401","电气部件与设备","10102537"
"300438","P0211","申银万国行业分类2014修订版","2015-04-24","270401","其他电子","10102537"
"300438","P0221","中国上市公司协会上市公司行业分类","2015-04-24","C38","电气机械和器材制造业","10102537"
"300438","P0212","中信证券行业分类","2015-08-11","ZX350301","其他元器件Ⅲ","10102537"
"300438","P0215","中证行业分类2016年版","2016-12-12","02010403","新能源设备","10102537"
"300438","P0217","中信证券行业分类2.0修订版","2019-12-01","274010","锂电池","10102537"
"300438","P0211","申银万国行业分类2014修订版","2021-02-25","630305","储能设备","10102537"
"300438","P0218","申银万国行业分类2021修订版","2021-07-30","630701","锂电池","10102537"
"300438","P0219","中证行业分类2021年版","2021-12-13","20303010","电池","10102537"
"300444","P0206","中证行业分类","2015-04-23","02010401","电气部件与设备","104959"
"300444","P0207","证监会行业分类2012年版","2015-04-23","C38","电气机械及器材制造业","104959"
"300444","P0211","申银万国行业分类2014修订版","2015-04-23","630402","中压设备","104959"
"300444","P0221","中国上市公司协会上市公司行业分类","2015-04-23","C38","电气机械和器材制造业","104959"
"300444","P0212","中信证券行业分类","2015-08-11","ZX210101","电站设备Ⅲ","104959"
"300444","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","104959"
"300444","P0217","中信证券行业分类2.0修订版","2019-12-01","272010","输变电设备","104959"
"300444","P0218","申银万国行业分类2021修订版","2021-07-30","630801","输变电设备","104959"
"300444","P0219","中证行业分类2021年版","2021-12-13","20302030","配电设备","104959"
"300447","P0207","证监会行业分类2012年版","2015-04-22","C38","电气机械及器材制造业","10101998"
"300447","P0206","中证行业分类","2015-04-22","02010401","电气部件与设备","10101998"
"300447","P0211","申银万国行业分类2014修订版","2015-04-22","630404","线缆部件及其他","10101998"
"300447","P0221","中国上市公司协会上市公司行业分类","2015-04-22","C38","电气机械和器材制造业","10101998"
"300447","P0212","中信证券行业分类","2015-08-11","ZX220301","其他军工Ⅲ","10101998"
"300447","P0215","中证行业分类2016年版","2016-12-12","02010401","电气部件与设备","10101998"
"300447","P0217","中信证券行业分类2.0修订版","2019-12-01","283010","其他军工Ⅲ","10101998"
"300447","P0215","中证行业分类2016年版","2020-06-15","02010101","航空航天与国防","10101998"
"300447","P0218","申银万国行业分类2021修订版","2021-07-30","650501","军工电子Ⅲ","10101998"
"300447","P0219","中证行业分类2021年版","2021-12-13","20102010","国防装备","10101998"
"300449","P0207","证监会行业分类2012年版","2015-04-22","C39","计算机、通信和其他电子设备制造业","10102247"
"300449","P0206","中证行业分类","2015-04-22","07020201","电子设备制造商","10102247"
"300449","P0211","申银万国行业分类2014修订版","2015-04-22","710101","计算机设备","10102247"
"300449","P0221","中国上市公司协会上市公司行业分类","2015-04-22","C39","计算机、通信和其他电子设备制造业","10102247"
"300449","P0212","中信证券行业分类","2015-08-11","ZX370102","专用计算机设备","10102247"
"300449","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10102247"
"300449","P0217","中信证券行业分类2.0修订版","2019-12-01","621020","专用计算机设备","10102247"
"300449","P0217","中信证券行业分类2.0修订版","2020-04-14","622020","行业应用软件","10102247"
"300449","P0215","中证行业分类2016年版","2021-06-15","07010201","系统集成及IT咨询","10102247"
"300449","P0218","申银万国行业分类2021修订版","2021-07-30","710102","安防设备","10102247"
"300449","P0219","中证行业分类2021年版","2021-12-13","45201040","安防设备及其他","10102247"
"300449","P0219","中证行业分类2021年版","2023-06-12","45102010","系统集成服务","10102247"
"300455","P0207","证监会行业分类2012年版","2015-05-15","C39","计算机、通信和其他电子设备制造业","10102508"
"300455","P0206","中证行业分类","2015-05-15","07020201","电子设备制造商","10102508"
"300455","P0211","申银万国行业分类2014修订版","2015-05-15","710202","IT服务","10102508"
"300455","P0221","中国上市公司协会上市公司行业分类","2015-05-15","C39","计算机、通信和其他电子设备制造业","10102508"
"300455","P0212","中信证券行业分类","2015-08-11","ZX370102","专用计算机设备","10102508"
"300455","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10102508"
"300455","P0211","申银万国行业分类2014修订版","2017-07-03","710101","计算机设备","10102508"
"300455","P0217","中信证券行业分类2.0修订版","2019-12-01","621020","专用计算机设备","10102508"
"300455","P0218","申银万国行业分类2021修订版","2021-07-30","710103","其他计算机设备","10102508"
"300455","P0219","中证行业分类2021年版","2021-12-13","45201010","电脑与外围设备","10102508"
"300455","P0219","中证行业分类2021年版","2023-06-12","20101020","航天","10102508"
"300456","P0207","证监会行业分类2012年版","2015-05-14","C39","计算机、通信和其他电子设备制造业","10101911"
"300456","P0206","中证行业分类","2015-05-14","07020201","电子设备制造商","10101911"
"300456","P0211","申银万国行业分类2014修订版","2015-05-14","650101","航天装备","10101911"
"300456","P0221","中国上市公司协会上市公司行业分类","2015-05-14","C39","计算机、通信和其他电子设备制造业","10101911"
"300456","P0212","中信证券行业分类","2015-08-11","ZX220301","其他军工Ⅲ","10101911"
"300456","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10101911"
"300456","P0212","中信证券行业分类","2017-02-16","ZX200501","仪器仪表Ⅲ","10101911"
"300456","P0212","中信证券行业分类","2019-10-28","ZX220301","其他军工Ⅲ","10101911"
"300456","P0217","中信证券行业分类2.0修订版","2019-12-01","283010","其他军工Ⅲ","10101911"
"300456","P0215","中证行业分类2016年版","2020-06-15","07030101","半导体","10101911"
"300456","P0211","申银万国行业分类2014修订版","2020-08-03","270101","集成电路","10101911"
"300456","P0217","中信证券行业分类2.0修订版","2020-11-05","606010","其他电子零组件Ⅲ","10101911"
"300456","P0218","申银万国行业分类2021修订版","2021-07-30","270106","集成电路制造","10101911"
"300456","P0219","中证行业分类2021年版","2021-12-13","45301020","集成电路制造","10101911"
"300458","P0207","证监会行业分类2012年版","2015-05-15","C39","计算机、通信和其他电子设备制造业","10101852"
"300458","P0206","中证行业分类","2015-05-15","07020201","电子设备制造商","10101852"
"300458","P0211","申银万国行业分类2014修订版","2015-05-15","270101","集成电路","10101852"
"300458","P0221","中国上市公司协会上市公司行业分类","2015-05-15","C39","计算机、通信和其他电子设备制造业","10101852"
"300458","P0212","中信证券行业分类","2015-08-11","ZX370102","专用计算机设备","10101852"
"300458","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10101852"
"300458","P0215","中证行业分类2016年版","2018-06-11","07030101","半导体","10101852"
"300458","P0217","中信证券行业分类2.0修订版","2019-12-01","621020","专用计算机设备","10101852"
"300458","P0218","申银万国行业分类2021修订版","2021-07-30","270104","数字芯片设计","10101852"
"300458","P0219","中证行业分类2021年版","2021-12-13","45301010","集成电路设计","10101852"
"300458","P0217","中信证券行业分类2.0修订版","2022-12-31","601020","集成电路","10101852"
"300460","P0207","证监会行业分类2012年版","2015-05-15","C39","计算机、通信和其他电子设备制造业","10102697"
"300460","P0206","中证行业分类","2015-05-15","07020201","电子设备制造商","10102697"
"300460","P0211","申银万国行业分类2014修订版","2015-05-15","270203","被动元件","10102697"
"300460","P0221","中国上市公司协会上市公司行业分类","2015-05-15","C39","计算机、通信和其他电子设备制造业","10102697"
"300460","P0212","中信证券行业分类","2015-08-11","ZX350101","半导体Ⅲ","10102697"
"300460","P0215","中证行业分类2016年版","2016-12-12","07020201","电子设备及仪表制造商","10102697"
"300460","P0217","中信证券行业分类2.0修订版","2019-12-01","601030","分立器件","10102697"
"300460","P0218","申银万国行业分类2021修订版","2021-07-30","270203","被动元件","10102697"
"300460","P0219","中证行业分类2021年版","2021-12-13","45202020","被动元件","10102697"
"300474","P0207","证监会行业分类2012年版","2016-03-31","C39","计算机、通信和其他电子设备制造业","10120567"
"300474","P0206","中证行业分类","2016-03-31","02010101","航天航空与国防","10120567"
"300474","P0211","申银万国行业分类2014修订版","2016-03-31","650101","航天装备","10120567"
"300474","P0212","中信证券行业分类","2016-03-31","ZX220102","航天军工","10120567"
"300474","P0221","中国上市公司协会上市公司行业分类","2016-03-31","C39","计算机、通信和其他电子设备制造业","10120567"
"300474","P0215","中证行业分类2016年版","2016-12-12","02010101","航空航天与国防","10120567"
"300474","P0217","中信证券行业分类2.0修订版","2019-12-01","281020","航天军工","10120567"
"300474","P0218","申银万国行业分类2021修订版","2021-07-30","650501","军工电子Ⅲ","10120567"
